timestamp,building_id,meter_reading,anomaly,imputed_reading
2016-03-10 17:00:00,118,497.0,0,497.0
2016-03-10 18:00:00,118,454.4,0,454.4
2016-03-10 19:00:00,118,403.6,0,403.6
2016-03-10 20:00:00,118,358.4,0,358.4
2016-03-10 21:00:00,118,320.0,0,320.0
2016-03-10 22:00:00,118,309.6,0,309.6
2016-03-10 23:00:00,118,299.2,0,299.2
2016-03-11 00:00:00,118,291.4,0,291.4
2016-03-11 01:00:00,118,295.8,0,295.8
2016-03-11 02:00:00,118,292.4,0,292.4
2016-03-11 03:00:00,118,293.8,0,293.8
2016-03-11 04:00:00,118,292.6,0,292.6
2016-03-11 05:00:00,118,294.4,0,294.4
2016-03-11 06:00:00,118,335.6,0,335.6
2016-03-11 07:00:00,118,381.4,0,381.4
2016-03-11 08:00:00,118,450.6,0,450.6
2016-03-11 09:00:00,118,499.8,0,499.8
2016-03-11 10:00:00,118,549.4,0,549.4
2016-03-11 11:00:00,118,560.8,0,560.8
2016-03-11 12:00:00,118,547.2,0,547.2
2016-03-11 13:00:00,118,550.4,0,550.4
2016-03-11 14:00:00,118,526.8,0,526.8
2016-03-11 15:00:00,118,513.6,0,513.6
2016-03-11 16:00:00,118,499.4,0,499.4
2016-03-11 17:00:00,118,482.2,0,482.2
2016-03-11 18:00:00,118,448.0,0,448.0
2016-03-11 19:00:00,118,411.6,0,411.6
2016-03-11 20:00:00,118,361.4,0,361.4
2016-03-11 21:00:00,118,315.4,0,315.4
2016-03-11 22:00:00,118,304.6,0,304.6
2016-03-11 23:00:00,118,299.8,0,299.8
2016-03-12 00:00:00,118,306.4,0,306.4
2016-03-12 01:00:00,118,313.6,0,313.6
2016-03-12 02:00:00,118,309.2,0,309.2
2016-03-12 03:00:00,118,309.0,0,309.0
2016-03-12 04:00:00,118,306.2,0,306.2
2016-03-12 05:00:00,118,306.2,0,306.2
2016-03-12 06:00:00,118,312.8,0,312.8
2016-03-12 07:00:00,118,320.8,0,320.8
2016-03-12 08:00:00,118,330.6,0,330.6
2016-03-12 09:00:00,118,334.8,0,334.8
2016-03-12 10:00:00,118,336.8,0,336.8
2016-03-12 11:00:00,118,334.2,0,334.2
2016-03-12 12:00:00,118,325.0,0,325.0
2016-03-12 13:00:00,118,320.2,0,320.2
2016-03-12 14:00:00,118,327.8,0,327.8
2016-03-12 15:00:00,118,329.0,0,329.0
2016-03-12 16:00:00,118,337.8,0,337.8
2016-03-12 17:00:00,118,329.2,0,329.2
2016-03-12 18:00:00,118,326.2,0,326.2
2016-03-12 19:00:00,118,328.2,0,328.2
2016-03-12 20:00:00,118,317.4,0,317.4
2016-03-12 21:00:00,118,299.0,0,299.0
2016-03-12 22:00:00,118,296.6,0,296.6
2016-03-12 23:00:00,118,293.4,0,293.4
2016-03-13 00:00:00,118,293.4,0,293.4
2016-03-13 01:00:00,118,298.6,0,298.6
2016-03-13 02:00:00,118,302.8,0,302.8
2016-03-13 03:00:00,118,305.6,0,305.6
2016-03-13 04:00:00,118,304.2,0,304.2
2016-03-13 05:00:00,118,304.0,0,304.0
2016-03-13 06:00:00,118,307.6,0,307.6
2016-03-13 07:00:00,118,310.6,0,310.6
2016-03-13 08:00:00,118,322.6,0,322.6
2016-03-13 09:00:00,118,331.6,0,331.6
2016-03-13 10:00:00,118,331.8,0,331.8
2016-03-13 11:00:00,118,331.2,0,331.2
2016-03-13 12:00:00,118,335.2,0,335.2
2016-03-13 13:00:00,118,329.2,0,329.2
2016-03-13 14:00:00,118,323.2,0,323.2
2016-03-13 15:00:00,118,323.2,0,323.2
2016-03-13 16:00:00,118,322.8,0,322.8
2016-03-13 17:00:00,118,330.2,0,330.2
2016-03-13 18:00:00,118,328.2,0,328.2
2016-03-13 19:00:00,118,324.8,0,324.8
2016-03-13 20:00:00,118,310.0,0,310.0
2016-03-13 21:00:00,118,291.8,0,291.8
2016-03-13 22:00:00,118,295.4,0,295.4
2016-03-13 23:00:00,118,294.0,0,294.0
2016-03-14 00:00:00,118,268.2,0,268.2
2016-03-14 01:00:00,118,261.6,0,261.6
2016-03-14 02:00:00,118,265.6,0,265.6
2016-03-14 03:00:00,118,264.6,0,264.6
2016-03-14 04:00:00,118,267.4,0,267.4
2016-03-14 05:00:00,118,261.4,0,261.4
2016-03-14 06:00:00,118,299.6,0,299.6
2016-03-14 07:00:00,118,338.2,0,338.2
2016-03-14 08:00:00,118,407.8,0,407.8
2016-03-14 09:00:00,118,498.4,0,498.4
2016-03-14 10:00:00,118,558.8,0,558.8
2016-03-14 11:00:00,118,577.2,0,577.2
2016-03-14 12:00:00,118,585.2,0,585.2
2016-03-14 13:00:00,118,591.4,0,591.4
2016-03-14 14:00:00,118,574.4,0,574.4
2016-03-14 15:00:00,118,551.0,0,551.0
2016-03-14 16:00:00,118,532.8,0,532.8
2016-03-14 17:00:00,118,493.2,0,493.2
2016-03-14 18:00:00,118,440.6,0,440.6
2016-03-14 19:00:00,118,384.4,0,384.4
2016-03-14 20:00:00,118,349.8,0,349.8
2016-03-14 21:00:00,118,317.0,0,317.0
2016-03-14 22:00:00,118,301.8,0,301.8
2016-03-14 23:00:00,118,291.0,0,291.0
2016-03-15 00:00:00,118,286.4,0,286.4
2016-03-15 01:00:00,118,277.8,0,277.8
2016-03-15 02:00:00,118,281.8,0,281.8
2016-03-15 03:00:00,118,280.8,0,280.8
2016-03-15 04:00:00,118,282.0,0,282.0
2016-03-15 05:00:00,118,283.4,0,283.4
2016-03-15 06:00:00,118,321.2,0,321.2
2016-03-15 07:00:00,118,362.4,0,362.4
2016-03-15 08:00:00,118,414.2,0,414.2
2016-03-15 09:00:00,118,472.6,0,472.6
2016-03-15 10:00:00,118,526.8,0,526.8
2016-03-15 11:00:00,118,530.4,0,530.4
2016-03-15 12:00:00,118,546.8,0,546.8
2016-03-15 13:00:00,118,553.8,0,553.8
2016-03-15 14:00:00,118,547.6,0,547.6
2016-03-15 15:00:00,118,539.8,0,539.8
2016-03-15 16:00:00,118,531.4,0,531.4
2016-03-15 17:00:00,118,511.8,0,511.8
2016-03-15 18:00:00,118,454.8,0,454.8
2016-03-15 19:00:00,118,398.6,0,398.6
2016-03-15 20:00:00,118,350.0,0,350.0
2016-03-15 21:00:00,118,312.8,0,312.8
2016-03-15 22:00:00,118,303.6,0,303.6
2016-03-15 23:00:00,118,287.8,0,287.8
2016-03-16 00:00:00,118,284.2,0,284.2
2016-03-16 01:00:00,118,279.2,0,279.2
2016-03-16 02:00:00,118,276.2,0,276.2
2016-03-16 03:00:00,118,273.4,0,273.4
2016-03-16 04:00:00,118,270.6,0,270.6
2016-03-16 05:00:00,118,272.2,0,272.2
2016-03-16 06:00:00,118,303.4,0,303.4
2016-03-16 07:00:00,118,343.4,0,343.4
2016-03-16 08:00:00,118,398.4,0,398.4
2016-03-16 09:00:00,118,483.8,0,483.8
2016-03-16 10:00:00,118,552.6,0,552.6
2016-03-16 11:00:00,118,562.2,0,562.2
2016-03-16 12:00:00,118,554.4,0,554.4
2016-03-16 13:00:00,118,574.6,0,574.6
2016-03-16 14:00:00,118,578.0,0,578.0
2016-03-16 15:00:00,118,535.2,0,535.2
2016-03-16 16:00:00,118,505.8,0,505.8
2016-03-16 17:00:00,118,494.6,0,494.6
2016-03-16 18:00:00,118,455.0,0,455.0
2016-03-16 19:00:00,118,398.4,0,398.4
2016-03-16 20:00:00,118,345.2,0,345.2
2016-03-16 21:00:00,118,293.6,0,293.6
2016-03-16 22:00:00,118,292.2,0,292.2
2016-03-16 23:00:00,118,286.2,0,286.2
2016-03-17 00:00:00,118,280.8,0,280.8
2016-03-17 01:00:00,118,284.4,0,284.4
2016-03-17 02:00:00,118,272.4,0,272.4
2016-03-17 03:00:00,118,273.8,0,273.8
2016-03-17 04:00:00,118,277.4,0,277.4
2016-03-17 05:00:00,118,277.2,0,277.2
2016-03-17 06:00:00,118,322.0,0,322.0
2016-03-17 07:00:00,118,363.2,0,363.2
2016-03-17 08:00:00,118,433.2,0,433.2
2016-03-17 09:00:00,118,489.8,0,489.8
2016-03-17 10:00:00,118,544.6,0,544.6
2016-03-17 11:00:00,118,546.2,0,546.2
2016-03-17 12:00:00,118,554.0,0,554.0
2016-03-17 13:00:00,118,552.2,0,552.2
2016-03-17 14:00:00,118,530.2,0,530.2
2016-03-17 15:00:00,118,524.2,0,524.2
2016-03-17 16:00:00,118,510.2,0,510.2
2016-03-17 17:00:00,118,498.6,0,498.6
2016-03-17 18:00:00,118,467.8,0,467.8
2016-03-17 19:00:00,118,431.2,0,431.2
2016-03-17 20:00:00,118,388.4,0,388.4
2016-03-17 21:00:00,118,342.6,0,342.6
2016-03-17 22:00:00,118,305.8,0,305.8
2016-03-17 23:00:00,118,295.0,0,295.0
2016-03-18 00:00:00,118,268.6,0,268.6
2016-03-18 01:00:00,118,264.8,0,264.8
2016-03-18 02:00:00,118,260.4,0,260.4
2016-03-18 03:00:00,118,264.6,0,264.6
2016-03-18 04:00:00,118,264.6,0,264.6
2016-03-18 05:00:00,118,273.8,0,273.8
2016-03-18 06:00:00,118,302.2,0,302.2
2016-03-18 07:00:00,118,346.6,0,346.6
2016-03-18 08:00:00,118,412.6,0,412.6
2016-03-18 09:00:00,118,505.2,0,505.2
2016-03-18 10:00:00,118,575.0,0,575.0
2016-03-18 11:00:00,118,575.0,0,575.0
2016-03-18 12:00:00,118,588.8,0,588.8
2016-03-18 13:00:00,118,588.8,0,588.8
2016-03-18 14:00:00,118,563.6,0,563.6
2016-03-18 15:00:00,118,555.2,0,555.2
2016-03-18 16:00:00,118,523.6,0,523.6
2016-03-18 17:00:00,118,507.4,0,507.4
2016-03-18 18:00:00,118,464.6,0,464.6
2016-03-18 19:00:00,118,406.6,0,406.6
2016-03-18 20:00:00,118,356.8,0,356.8
2016-03-18 21:00:00,118,308.4,0,308.4
2016-03-18 22:00:00,118,294.6,0,294.6
2016-03-18 23:00:00,118,281.6,0,281.6
2016-03-19 00:00:00,118,299.0,0,299.0
2016-03-19 01:00:00,118,305.8,0,305.8
2016-03-19 02:00:00,118,300.8,0,300.8
2016-03-19 03:00:00,118,294.8,0,294.8
2016-03-19 04:00:00,118,299.8,0,299.8
2016-03-19 05:00:00,118,298.6,0,298.6
2016-03-19 06:00:00,118,305.4,0,305.4
2016-03-19 07:00:00,118,317.6,0,317.6
2016-03-19 08:00:00,118,336.8,0,336.8
2016-03-19 09:00:00,118,340.8,0,340.8
2016-03-19 10:00:00,118,333.0,0,333.0
2016-03-19 11:00:00,118,340.4,0,340.4
2016-03-19 12:00:00,118,344.0,0,344.0
2016-03-19 13:00:00,118,341.4,0,341.4
2016-03-19 14:00:00,118,339.4,0,339.4
2016-03-19 15:00:00,118,333.6,0,333.6
2016-03-19 16:00:00,118,332.6,0,332.6
2016-03-19 17:00:00,118,331.4,0,331.4
2016-03-19 18:00:00,118,325.4,0,325.4
2016-03-19 19:00:00,118,325.8,0,325.8
2016-03-19 20:00:00,118,318.0,0,318.0
2016-03-19 21:00:00,118,305.0,0,305.0
2016-03-19 22:00:00,118,297.2,0,297.2
2016-03-19 23:00:00,118,293.8,0,293.8
2016-03-20 00:00:00,118,290.6,0,290.6
2016-03-20 01:00:00,118,296.0,0,296.0
2016-03-20 02:00:00,118,294.4,0,294.4
2016-03-20 03:00:00,118,291.4,0,291.4
2016-03-20 04:00:00,118,293.6,0,293.6
2016-03-20 05:00:00,118,294.8,0,294.8
2016-03-20 06:00:00,118,299.6,0,299.6
2016-03-20 07:00:00,118,304.4,0,304.4
2016-03-20 08:00:00,118,313.4,0,313.4
2016-03-20 09:00:00,118,323.6,0,323.6
2016-03-20 10:00:00,118,320.6,0,320.6
2016-03-20 11:00:00,118,322.0,0,322.0
2016-03-20 12:00:00,118,330.4,0,330.4
2016-03-20 13:00:00,118,333.4,0,333.4
2016-03-20 14:00:00,118,333.0,0,333.0
2016-03-20 15:00:00,118,333.4,0,333.4
2016-03-20 16:00:00,118,326.2,0,326.2
2016-03-20 17:00:00,118,324.6,0,324.6
2016-03-20 18:00:00,118,320.2,0,320.2
2016-03-20 19:00:00,118,321.4,0,321.4
2016-03-20 20:00:00,118,302.8,0,302.8
2016-03-20 21:00:00,118,284.2,0,284.2
2016-03-20 22:00:00,118,281.4,0,281.4
2016-03-20 23:00:00,118,285.0,0,285.0
2016-03-21 00:00:00,118,263.8,0,263.8
2016-03-21 01:00:00,118,255.8,0,255.8
2016-03-21 02:00:00,118,251.8,0,251.8
2016-03-21 03:00:00,118,253.0,0,253.0
2016-03-21 04:00:00,118,253.0,0,253.0
2016-03-21 05:00:00,118,252.8,0,252.8
2016-03-21 06:00:00,118,295.6,0,295.6
2016-03-21 07:00:00,118,334.0,0,334.0
2016-03-21 08:00:00,118,385.6,0,385.6
2016-03-21 09:00:00,118,456.0,0,456.0
2016-03-21 10:00:00,118,495.4,0,495.4
2016-03-21 11:00:00,118,495.4,0,495.4
2016-03-21 12:00:00,118,505.2,0,505.2
2016-03-21 13:00:00,118,517.4,0,517.4
2016-03-21 14:00:00,118,511.0,0,511.0
2016-03-21 15:00:00,118,495.2,0,495.2
2016-03-21 16:00:00,118,490.6,0,490.6
2016-03-21 17:00:00,118,480.6,0,480.6
2016-03-21 18:00:00,118,442.6,0,442.6
2016-03-21 19:00:00,118,402.2,0,402.2
2016-03-21 20:00:00,118,350.8,0,350.8
2016-03-21 21:00:00,118,298.6,0,298.6
2016-03-21 22:00:00,118,285.4,0,285.4
2016-03-21 23:00:00,118,270.4,0,270.4
2016-03-22 00:00:00,118,260.6,0,260.6
2016-03-22 01:00:00,118,264.8,0,264.8
2016-03-22 02:00:00,118,271.0,0,271.0
2016-03-22 03:00:00,118,268.2,0,268.2
2016-03-22 04:00:00,118,270.0,0,270.0
2016-03-22 05:00:00,118,267.8,0,267.8
2016-03-22 06:00:00,118,316.0,0,316.0
2016-03-22 07:00:00,118,359.2,0,359.2
2016-03-22 08:00:00,118,416.6,0,416.6
2016-03-22 09:00:00,118,456.6,0,456.6
2016-03-22 10:00:00,118,512.4,0,512.4
2016-03-22 11:00:00,118,512.4,0,512.4
2016-03-22 12:00:00,118,524.4,0,524.4
2016-03-22 13:00:00,118,501.2,0,501.2
2016-03-22 14:00:00,118,488.4,0,488.4
2016-03-22 15:00:00,118,469.6,0,469.6
2016-03-22 16:00:00,118,451.4,0,451.4
2016-03-22 17:00:00,118,436.6,0,436.6
2016-03-22 18:00:00,118,413.0,0,413.0
2016-03-22 19:00:00,118,384.8,0,384.8
2016-03-22 20:00:00,118,341.2,0,341.2
2016-03-22 21:00:00,118,295.0,0,295.0
2016-03-22 22:00:00,118,285.8,0,285.8
2016-03-22 23:00:00,118,263.8,0,263.8
2016-03-23 00:00:00,118,253.0,0,253.0
2016-03-23 01:00:00,118,259.6,0,259.6
2016-03-23 02:00:00,118,269.8,0,269.8
2016-03-23 03:00:00,118,269.2,0,269.2
2016-03-23 04:00:00,118,266.4,0,266.4
2016-03-23 05:00:00,118,260.6,0,260.6
2016-03-23 06:00:00,118,295.4,0,295.4
2016-03-23 07:00:00,118,338.2,0,338.2
2016-03-23 08:00:00,118,401.4,0,401.4
2016-03-23 09:00:00,118,463.0,0,463.0
2016-03-23 10:00:00,118,535.4,0,535.4
2016-03-23 11:00:00,118,494.2,0,494.2
2016-03-23 12:00:00,118,529.4,0,529.4
2016-03-23 13:00:00,118,535.4,0,535.4
2016-03-23 14:00:00,118,514.6,0,514.6
2016-03-23 15:00:00,118,499.4,0,499.4
2016-03-23 16:00:00,118,476.6,0,476.6
2016-03-23 17:00:00,118,465.4,0,465.4
2016-03-23 18:00:00,118,430.2,0,430.2
2016-03-23 19:00:00,118,386.4,0,386.4
2016-03-23 20:00:00,118,349.2,0,349.2
2016-03-23 21:00:00,118,296.6,0,296.6
2016-03-23 22:00:00,118,280.4,0,280.4
2016-03-23 23:00:00,118,264.4,0,264.4
2016-03-24 00:00:00,118,253.0,0,253.0
2016-03-24 01:00:00,118,244.6,0,244.6
2016-03-24 02:00:00,118,241.4,0,241.4
2016-03-24 03:00:00,118,251.8,0,251.8
2016-03-24 04:00:00,118,258.8,0,258.8
2016-03-24 05:00:00,118,250.6,0,250.6
2016-03-24 06:00:00,118,280.0,0,280.0
2016-03-24 07:00:00,118,317.8,0,317.8
2016-03-24 08:00:00,118,389.0,0,392.8
2016-03-24 09:00:00,118,460.0,0,458.4
2016-03-24 10:00:00,118,484.8,0,510.8
2016-03-24 11:00:00,118,517.8,0,504.0
2016-03-24 12:00:00,118,530.6,0,482.8
2016-03-24 13:00:00,118,510.6,0,481.6
2016-03-24 14:00:00,118,484.0,0,464.6
2016-03-24 15:00:00,118,468.4,0,462.6
2016-03-24 16:00:00,118,457.4,0,451.2
2016-03-24 17:00:00,118,434.8,0,399.2
2016-03-24 18:00:00,118,398.0,0,367.8
2016-03-24 19:00:00,118,360.8,0,392.8
2016-03-24 20:00:00,118,322.8,0,324.2
2016-03-24 21:00:00,118,286.6,0,262.4
2016-03-24 22:00:00,118,270.4,0,258.0
2016-03-24 23:00:00,118,256.2,0,251.4
2016-03-25 00:00:00,118,241.8,0,258.8
2016-03-25 01:00:00,118,248.8,0,263.6
2016-03-25 02:00:00,118,244.6,0,263.4
2016-03-25 03:00:00,118,244.6,0,266.8
2016-03-25 04:00:00,118,249.4,0,271.0
2016-03-25 05:00:00,118,251.8,0,271.8
2016-03-25 06:00:00,118,253.6,0,267.4
2016-03-25 07:00:00,118,281.8,0,264.0
2016-03-25 08:00:00,118,324.2,1,279.0
2016-03-25 09:00:00,118,338.0,1,303.0
2016-03-25 10:00:00,118,323.8,1,301.0
2016-03-25 11:00:00,118,311.2,1,300.6
2016-03-25 12:00:00,118,309.0,1,301.0
2016-03-25 13:00:00,118,303.4,1,299.6
2016-03-25 14:00:00,118,297.6,1,288.0
2016-03-25 15:00:00,118,299.4,1,293.8
2016-03-25 16:00:00,118,302.0,1,296.0
2016-03-25 17:00:00,118,310.4,1,305.6
2016-03-25 18:00:00,118,313.8,1,304.8
2016-03-25 19:00:00,118,299.8,1,295.8
2016-03-25 20:00:00,118,276.4,1,287.0
2016-03-25 21:00:00,118,234.4,0,269.8
2016-03-25 22:00:00,118,230.8,0,261.6
2016-03-25 23:00:00,118,231.2,0,258.8
2016-03-26 00:00:00,118,265.8,0,263.0
2016-03-26 01:00:00,118,260.0,0,243.2
2016-03-26 02:00:00,118,264.4,0,260.2
2016-03-26 03:00:00,118,262.6,0,263.8
2016-03-26 04:00:00,118,262.0,0,263.2
2016-03-26 05:00:00,118,265.8,0,262.6
2016-03-26 06:00:00,118,265.4,0,259.6
2016-03-26 07:00:00,118,268.2,0,263.6
2016-03-26 08:00:00,118,279.6,0,284.4
2016-03-26 09:00:00,118,286.2,0,291.8
2016-03-26 10:00:00,118,283.6,0,291.2
2016-03-26 11:00:00,118,283.4,0,288.4
2016-03-26 12:00:00,118,287.6,0,293.0
2016-03-26 13:00:00,118,285.2,0,300.8
2016-03-26 14:00:00,118,284.2,0,293.4
2016-03-26 15:00:00,118,284.0,0,292.4
2016-03-26 16:00:00,118,286.4,0,292.8
2016-03-26 17:00:00,118,288.8,0,290.0
2016-03-26 18:00:00,118,289.8,0,286.8
2016-03-26 19:00:00,118,298.6,0,281.6
2016-03-26 20:00:00,118,291.0,0,291.0
2016-03-26 21:00:00,118,271.0,0,271.0
2016-03-26 22:00:00,118,267.4,0,267.4
2016-03-26 23:00:00,118,263.6,0,263.6
2016-03-27 00:00:00,118,247.4,0,247.4
2016-03-27 01:00:00,118,268.2,0,268.2
2016-03-27 02:00:00,118,266.4,0,266.4
2016-03-27 03:00:00,118,264.8,0,264.8
2016-03-27 04:00:00,118,266.4,0,266.4
2016-03-27 05:00:00,118,272.2,0,272.2
2016-03-27 06:00:00,118,272.4,0,272.4
2016-03-27 07:00:00,118,279.6,0,278.6
2016-03-27 08:00:00,118,285.6,0,285.0
2016-03-27 09:00:00,118,282.4,0,284.2
2016-03-27 10:00:00,118,281.2,0,311.4
2016-03-27 11:00:00,118,294.2,0,313.6
2016-03-27 12:00:00,118,289.6,0,312.4
2016-03-27 13:00:00,118,295.0,0,309.8
2016-03-27 14:00:00,118,290.2,0,307.4
2016-03-27 15:00:00,118,293.0,0,300.4
2016-03-27 16:00:00,118,286.4,0,297.0
2016-03-27 17:00:00,118,282.6,0,288.4
2016-03-27 18:00:00,118,290.6,0,288.4
2016-03-27 19:00:00,118,282.0,0,266.8
2016-03-27 20:00:00,118,270.0,0,261.8
2016-03-27 21:00:00,118,258.0,0,258.2
2016-03-27 22:00:00,118,256.2,0,257.0
2016-03-27 23:00:00,118,247.0,0,240.6
2016-03-28 00:00:00,118,238.0,0,254.2
2016-03-28 01:00:00,118,240.8,0,250.0
2016-03-28 02:00:00,118,239.2,0,249.2
2016-03-28 03:00:00,118,234.2,0,247.8
2016-03-28 04:00:00,118,230.4,0,252.8
2016-03-28 05:00:00,118,239.6,0,257.0
2016-03-28 06:00:00,118,252.4,0,270.0
2016-03-28 07:00:00,118,295.2,1,316.6
2016-03-28 08:00:00,118,303.0,1,291.2
2016-03-28 09:00:00,118,299.8,1,280.0
2016-03-28 10:00:00,118,298.8,1,311.4
2016-03-28 11:00:00,118,304.2,1,313.6
2016-03-28 12:00:00,118,296.8,1,312.4
2016-03-28 13:00:00,118,293.8,1,309.8
2016-03-28 14:00:00,118,296.4,1,307.4
2016-03-28 15:00:00,118,294.8,1,367.8
2016-03-28 16:00:00,118,300.4,1,351.2
2016-03-28 17:00:00,118,307.8,1,335.0
2016-03-28 18:00:00,118,293.8,1,304.2
2016-03-28 19:00:00,118,263.2,0,268.0
2016-03-28 20:00:00,118,232.0,0,253.8
2016-03-28 21:00:00,118,232.4,0,247.6
2016-03-28 22:00:00,118,227.4,0,257.8
2016-03-28 23:00:00,118,237.6,0,250.2
2016-03-29 00:00:00,118,242.4,0,254.8
2016-03-29 01:00:00,118,243.8,0,255.8
2016-03-29 02:00:00,118,239.8,0,254.6
2016-03-29 03:00:00,118,241.4,0,254.0
2016-03-29 04:00:00,118,241.6,0,263.0
2016-03-29 05:00:00,118,277.6,0,268.2
2016-03-29 06:00:00,118,308.2,1,295.8
2016-03-29 07:00:00,118,326.2,1,316.6
2016-03-29 08:00:00,118,325.8,1,327.4
2016-03-29 09:00:00,118,330.2,1,311.4
2016-03-29 10:00:00,118,337.6,1,311.0
2016-03-29 11:00:00,118,337.2,1,308.2
2016-03-29 12:00:00,118,332.6,1,293.2
2016-03-29 13:00:00,118,329.0,1,300.2
2016-03-29 14:00:00,118,329.2,1,303.4
2016-03-29 15:00:00,118,327.2,1,307.4
2016-03-29 16:00:00,118,329.6,1,308.4
2016-03-29 17:00:00,118,325.4,1,309.0
2016-03-29 18:00:00,118,318.4,1,308.2
2016-03-29 19:00:00,118,288.6,0,287.6
2016-03-29 20:00:00,118,251.8,0,271.0
2016-03-29 21:00:00,118,258.2,0,267.2
2016-03-29 22:00:00,118,250.0,0,261.2
2016-03-29 23:00:00,118,251.8,0,258.8
2016-03-30 00:00:00,118,237.8,0,242.8
2016-03-30 01:00:00,118,236.8,0,255.8
2016-03-30 02:00:00,118,228.8,0,257.8
2016-03-30 03:00:00,118,231.6,0,255.0
2016-03-30 04:00:00,118,242.6,0,257.0
2016-03-30 05:00:00,118,281.8,0,260.2
2016-03-30 06:00:00,118,302.6,1,261.8
2016-03-30 07:00:00,118,327.4,1,278.4
2016-03-30 08:00:00,118,320.6,1,288.2
2016-03-30 09:00:00,118,310.6,1,288.4
2016-03-30 10:00:00,118,312.0,1,298.4
2016-03-30 11:00:00,118,312.6,1,297.2
2016-03-30 12:00:00,118,315.0,1,309.2
2016-03-30 13:00:00,118,320.4,1,311.6
2016-03-30 14:00:00,118,318.2,1,312.6
2016-03-30 15:00:00,118,319.0,1,311.6
2016-03-30 16:00:00,118,329.8,1,315.6
2016-03-30 17:00:00,118,325.4,1,315.6
2016-03-30 18:00:00,118,306.2,1,311.2
2016-03-30 19:00:00,118,279.0,0,292.4
2016-03-30 20:00:00,118,244.8,0,272.6
2016-03-30 21:00:00,118,244.2,0,267.0
2016-03-30 22:00:00,118,243.6,0,257.4
2016-03-30 23:00:00,118,237.6,0,242.0
2016-03-31 00:00:00,118,248.0,0,230.0
2016-03-31 01:00:00,118,239.0,0,234.4
2016-03-31 02:00:00,118,241.4,0,234.2
2016-03-31 03:00:00,118,246.4,0,236.0
2016-03-31 04:00:00,118,248.0,0,239.4
2016-03-31 05:00:00,118,276.8,0,287.8
2016-03-31 06:00:00,118,312.6,0,299.2
2016-03-31 07:00:00,118,358.6,0,336.0
2016-03-31 08:00:00,118,397.4,0,414.6
2016-03-31 09:00:00,118,465.6,0,471.6
2016-03-31 10:00:00,118,485.0,0,478.0
2016-03-31 11:00:00,118,521.8,0,483.6
2016-03-31 12:00:00,118,505.0,0,487.2
2016-03-31 13:00:00,118,486.6,0,477.2
2016-03-31 14:00:00,118,478.6,0,469.0
2016-03-31 15:00:00,118,465.0,0,466.0
2016-03-31 16:00:00,118,443.4,0,446.6
2016-03-31 17:00:00,118,417.4,0,407.6
2016-03-31 18:00:00,118,366.4,0,366.4
2016-03-31 19:00:00,118,296.4,0,296.4
2016-03-31 20:00:00,118,259.8,0,259.8
2016-03-31 21:00:00,118,256.4,0,256.4
2016-03-31 22:00:00,118,256.0,0,256.0
2016-03-31 23:00:00,118,256.0,0,256.0
2016-04-01 00:00:00,118,264.8,0,264.8
2016-04-01 01:00:00,118,248.4,0,248.4
2016-04-01 02:00:00,118,239.8,0,239.8
2016-04-01 03:00:00,118,236.8,0,236.8
2016-04-01 04:00:00,118,244.0,0,244.0
2016-04-01 05:00:00,118,278.8,0,278.8
2016-04-01 06:00:00,118,314.2,0,314.2
2016-04-01 07:00:00,118,362.4,0,362.4
2016-04-01 08:00:00,118,396.6,0,396.6
2016-04-01 09:00:00,118,439.8,0,439.8
2016-04-01 10:00:00,118,452.8,0,452.8
2016-04-01 11:00:00,118,496.4,0,496.4
2016-04-01 12:00:00,118,511.8,0,511.8
2016-04-01 13:00:00,118,499.4,0,499.4
2016-04-01 14:00:00,118,493.6,0,493.6
2016-04-01 15:00:00,118,478.0,0,478.0
2016-04-01 16:00:00,118,452.2,0,452.2
2016-04-01 17:00:00,118,415.0,0,415.0
2016-04-01 18:00:00,118,366.2,0,366.2
2016-04-01 19:00:00,118,301.2,0,301.2
2016-04-01 20:00:00,118,261.6,0,261.6
2016-04-01 21:00:00,118,254.0,0,254.0
2016-04-01 22:00:00,118,242.2,0,242.2
2016-04-01 23:00:00,118,250.6,0,250.6
2016-04-02 00:00:00,118,262.0,0,262.0
2016-04-02 01:00:00,118,265.0,0,265.0
2016-04-02 02:00:00,118,261.4,0,261.4
2016-04-02 03:00:00,118,263.6,0,263.6
2016-04-02 04:00:00,118,262.2,0,262.2
2016-04-02 05:00:00,118,260.0,0,260.0
2016-04-02 06:00:00,118,258.0,0,258.0
2016-04-02 07:00:00,118,274.2,0,274.2
2016-04-02 08:00:00,118,285.4,0,285.4
2016-04-02 09:00:00,118,293.4,0,293.4
2016-04-02 10:00:00,118,280.2,0,280.2
2016-04-02 11:00:00,118,246.6,0,246.6
2016-04-02 12:00:00,118,227.8,0,227.8
2016-04-02 13:00:00,118,288.6,0,288.6
2016-04-02 14:00:00,118,293.8,0,293.8
2016-04-02 15:00:00,118,292.4,0,292.4
2016-04-02 16:00:00,118,296.8,0,296.8
2016-04-02 17:00:00,118,306.8,0,306.8
2016-04-02 18:00:00,118,309.2,0,309.2
2016-04-02 19:00:00,118,290.0,0,290.0
2016-04-02 20:00:00,118,275.6,0,275.6
2016-04-02 21:00:00,118,275.0,0,275.0
2016-04-02 22:00:00,118,270.2,0,270.2
